year,rank,city,med_park_size_data,med_park_size_points,park_pct_city_data,park_pct_city_points,pct_near_park_data,pct_near_park_points,spend_per_resident_data,spend_per_resident_points,basketball_data,basketball_points,dogpark_data,dogpark_points,playground_data,playground_points,rec_sr_data,rec_sr_points,restroom_data,restroom_points,splashground_data,splashground_points,amenities_points,total_points,total_pct,city_dup,park_benches,lat,lon,state,county
2016,31,Las Vegas,7.8,15.0,6.0,6.0,70.0,24.0,133.0,16.0,1.0,2.0,4.1,20.0,3.7,15.0,0.7,9.0,,,,,12.0,73.0,61.0,Las Vegas,3.5,36.1672559,-115.148516,Nevada,Clark County
2016,31,San Jose,3.9,7.0,14.0,16.0,72.0,25.0,131.0,15.0,1.5,5.0,1.0,11.0,2.7,10.0,1.1,14.0,,,,,10.0,73.0,61.0,San Jose,3.5,37.3361663,-121.890591,California,Santa Clara County
2016,31,Virginia Beach,4.1,8.0,16.0,17.0,58.0,18.0,171.0,20.0,3.4,13.0,0.7,7.0,4.1,16.0,0.3,4.0,,,,,10.0,73.0,61.0,Virginia Beach,3.5,36.8529841,-75.9774183,Virginia,Virginia Beach
2016,35,North Las Vegas,5.7,11.0,26.0,20.0,58.0,18.0,145.0,17.0,2.2,8.0,0.4,4.0,2.4,9.0,0.2,2.0,,,,,6.0,72.0,60.0,North Las Vegas,3.5,36.2005843,-115.121584,Nevada,Clark County
2016,36,Jersey City,0.6,1.0,18.0,20.0,91.0,36.0,29.0,2.0,2.6,10.0,2.3,20.0,1.4,4.0,1.0,13.0,,,,,12.0,71.0,59.0,Jersey City,3.5,40.7215682,-74.047455,New Jersey,Hudson County
2016,36,Kansas City,11.6,20.0,9.0,9.0,65.0,22.0,120.0,14.0,1.6,5.0,0.6,7.0,2.3,8.0,0.4,5.0,,,,,6.0,71.0,59.0,Kansas City,3.5,39.100105,-94.5781416,Missouri,Jackson County
2016,36,Raleigh,4.4,8.0,14.0,15.0,54.0,15.0,163.0,19.0,5.4,20.0,0.7,7.0,2.2,8.0,1.7,20.0,,,,,14.0,71.0,59.0,Raleigh,3.5,35.7803977,-78.6390989,North Carolina,Wake County
2016,39,Pittsburgh,1.7,3.0,8.0,9.0,84.0,32.0,64.0,7.0,3.7,15.0,2.0,20.0,4.2,17.0,1.7,20.0,,,,,18.0,69.0,57.5,Pittsburgh,3.0,40.4416941,-79.9900861,Pennsylvania,Allegheny County
2016,39,Tampa,4.5,8.0,7.0,7.0,60.0,19.0,153.0,18.0,4.9,20.0,3.4,20.0,2.3,9.0,1.8,20.0,,,,,17.0,69.0,57.5,Tampa,3.0,27.9477595,-82.458444,Florida,Hillsborough County
2016,41,New Orleans,1.8,3.0,26.0,20.0,76.0,28.0,90.0,10.0,1.7,5.0,0.8,8.0,2.5,10.0,0.5,6.0,,,,,7.0,68.0,56.5,New Orleans,3.0,29.9759983,-90.0782127,Louisiana,Orleans Parish
2016,41,Scottsdale,13.5,20.0,25.0,20.0,37.0,6.0,116.0,13.0,1.5,5.0,1.3,15.0,1.6,5.0,0.8,10.0,,,,,9.0,68.0,56.5,Scottsdale,3.0,33.4942189,-111.926018,Arizona,Maricopa County
2016,43,Boise,7.3,14.0,9.0,9.0,60.0,19.0,103.0,12.0,2.3,8.0,2.3,20.0,3.7,15.0,0.5,5.0,,,,,12.0,66.0,55.0,Boise,3.0,43.6166163,-116.200886,Idaho,Ada County
2016,43,Cleveland,3.4,6.0,6.0,6.0,79.0,30.0,97.0,11.0,6.0,20.0,0.5,5.0,3.1,12.0,1.1,15.0,,,,,13.0,66.0,55.0,Cleveland,3.0,41.4996574,-81.6936772,Ohio,Cuyahoga County
2016,43,Colorado Springs,6.6,13.0,9.0,10.0,69.0,24.0,58.0,6.0,4.1,16.0,1.8,20.0,3.1,12.0,0.3,4.0,,,,,13.0,66.0,55.0,Colorado Springs,3.0,38.8339578,-104.825348,Colorado,El Paso County
2016,43,Norfolk,4.4,8.0,6.0,6.0,71.0,25.0,73.0,8.0,8.2,20.0,4.5,20.0,4.2,17.0,2.0,20.0,,,,,19.0,66.0,55.0,Norfolk,3.0,36.8448348,-76.2863999,Virginia,Norfolk
2016,47,Austin,10.0,19.0,15.0,16.0,48.0,12.0,92.0,10.0,1.8,6.0,1.4,15.0,1.2,4.0,0.5,7.0,,,,,8.0,65.0,54.0,Austin,3.0,30.2711286,-97.7436995,Texas,Travis County
2016,48,Richmond,3.9,7.0,5.0,5.0,74.0,27.0,77.0,8.0,6.8,20.0,0.9,10.0,3.8,15.0,1.8,20.0,,,,,16.0,63.0,52.5,Richmond,3.0,37.5385087,-77.43428,Virginia,Richmond
2016,49,Baltimore,0.8,1.0,10.0,10.0,85.0,33.0,71.0,8.0,1.6,5.0,0.3,3.0,3.2,13.0,1.3,17.0,,,,,10.0,62.0,51.5,Baltimore,2.5,39.2908816,-76.610759,Maryland,Baltimore
2016,49,Phoenix,14.6,20.0,15.0,16.0,45.0,11.0,88.0,10.0,0.9,2.0,0.6,6.0,1.7,6.0,0.5,7.0,,,,,5.0,62.0,51.5,Phoenix,2.5,33.4484367,-112.074141,Arizona,Maricopa County
2016,51,Atlanta,3.1,6.0,6.0,6.0,66.0,22.0,120.0,14.0,2.9,11.0,0.9,10.0,3.1,12.0,1.5,20.0,,,,,13.0,61.0,51.0,Atlanta,2.5,33.7489924,-84.3902644,Georgia,Fulton County
2016,52,Buffalo,1.1,2.0,8.0,8.0,85.0,33.0,52.0,5.0,5.9,20.0,0.8,8.0,2.4,9.0,0.7,9.0,,,,,12.0,60.0,50.0,Buffalo,2.5,37.7097669,-95.6974822,Kansas,Wilson County
2016,52,Miami,1.9,3.0,6.0,6.0,79.0,30.0,88.0,10.0,3.3,13.0,0.7,7.0,1.4,4.0,1.5,19.0,,,,,11.0,60.0,50.0,Miami,2.5,25.7741728,-80.19362,Florida,Miami-Dade County
2016,54,Dallas,7.2,14.0,13.0,13.0,58.0,18.0,63.0,7.0,2.6,9.0,0.4,4.0,1.7,6.0,0.7,8.0,,,,,7.0,59.0,49.0,Dallas,2.5,32.7762719,-96.7968559,Texas,Dallas County
2016,55,Glendale,4.8,9.0,5.0,5.0,72.0,26.0,39.0,4.0,4.7,20.0,1.3,14.0,4.1,17.0,0.5,6.0,,,,,14.0,58.0,48.5,Glendale,2.5,34.1469416,-118.2478471,California,Glendale
2016,55,Nashville,13.2,20.0,11.0,11.0,38.0,7.0,90.0,10.0,3.1,12.0,0.9,10.0,2.2,8.0,0.8,10.0,,,,,10.0,58.0,48.5,Nashville,2.5,36.1622767,-86.7742984,Tennessee,Middle Tennessee
2016,55,Orlando,3.4,6.0,6.0,6.0,58.0,18.0,119.0,14.0,5.2,20.0,0.4,4.0,2.6,10.0,1.6,20.0,,,,,14.0,58.0,48.5,Orlando,2.5,28.5421109,-81.3790304,Florida,Orange County
2016,58,"Arlington, Texas",14.3,20.0,8.0,8.0,55.0,16.0,90.0,10.0,0.7,1.0,0.3,2.0,1.3,4.0,0.3,4.0,,,,,3.0,57.0,47.5,"Arlington, Texas",2.5,32.7355816,-97.1071186,Texas,Tarrant County
2016,58,Riverside,12.7,20.0,7.0,7.0,46.0,11.0,70.0,8.0,2.5,9.0,1.3,14.0,1.4,5.0,1.2,15.0,,,,,11.0,57.0,47.5,Riverside,2.5,33.7219991,-116.0372472,California,Riverside County
2016,60,Chesapeake,5.5,10.0,26.0,20.0,38.0,7.0,68.0,7.0,1.9,6.0,2.1,20.0,3.2,12.0,0.8,11.0,,,,,12.0,56.0,46.5,Chesapeake,2.5,36.7183708,-76.2466798,Virginia,Chesapeake
2016,60,Corpus Christi,3.3,6.0,8.0,8.0,72.0,26.0,64.0,7.0,2.8,10.0,0.0,0.0,4.2,17.0,0.8,10.0,,,,,9.0,56.0,46.5,Corpus Christi,2.5,27.7635302,-97.4033191,Texas,Nueces County
2016,60,Garland,9.8,19.0,8.0,8.0,56.0,17.0,69.0,7.0,2.3,8.0,0.0,0.0,1.5,5.0,0.7,8.0,,,,,5.0,56.0,46.5,Garland,2.5,32.912624,-96.6388833,Texas,Dallas County
2016,60,Lexington,11.1,20.0,2.0,2.0,51.0,14.0,82.0,9.0,4.0,16.0,1.3,14.0,2.1,8.0,0.3,4.0,,,,,11.0,56.0,46.5,Lexington,2.5,38.0464066,-84.4970393,Kentucky,Fayette County
2016,60,Tulsa,10.0,19.0,8.0,8.0,56.0,16.0,53.0,5.0,2.1,7.0,0.5,5.0,2.8,11.0,0.6,8.0,,,,,8.0,56.0,46.5,Tulsa,2.5,36.1563122,-95.9927516,Oklahoma,Tulsa County
2016,65,Anaheim,8.7,17.0,7.0,8.0,61.0,19.0,65.0,7.0,1.4,4.0,0.3,2.0,1.3,4.0,0.2,2.0,,,,,3.0,54.0,45.0,Anaheim,2.5,33.8347516,-117.911732,California,Orange County
2016,65,Columbus,7.1,14.0,9.0,9.0,52.0,14.0,89.0,10.0,1.8,6.0,0.6,6.0,1.8,6.0,0.7,8.0,,,,,7.0,54.0,45.0,Columbus,2.5,39.9622601,-83.0007065,Ohio,Franklin County
2016,65,Durham,11.3,20.0,4.0,3.0,48.0,12.0,82.0,9.0,1.8,6.0,1.2,13.0,2.3,9.0,0.8,10.0,,,,,10.0,54.0,45.0,Durham,2.5,35.996653,-78.9018053,North Carolina,Durham County
2016,65,Los Angeles,4.8,9.0,14.0,15.0,55.0,16.0,80.0,9.0,0.8,1.0,0.3,2.0,1.1,3.0,1.1,14.0,,,,,5.0,54.0,45.0,Los Angeles,2.5,34.0536909,-118.242766,California,Los Angeles County
2016,69,Greensboro,4.0,7.0,9.0,10.0,59.0,18.0,68.0,7.0,2.3,8.0,0.7,8.0,3.7,15.0,0.9,11.0,,,,,11.0,53.0,44.0,Greensboro,2.0,36.0726355,-79.7919754,North Carolina,Guilford County
2016,69,Toledo,5.3,10.0,6.0,6.0,76.0,28.0,45.0,4.0,1.9,6.0,0.4,3.0,2.8,11.0,0.1,1.0,,,,,5.0,53.0,44.0,Toledo,2.0,41.6529143,-83.5378173,Ohio,Lucas County
2016,71,Bakersfield,9.0,17.0,6.0,6.0,42.0,9.0,84.0,9.0,2.0,7.0,1.9,20.0,3.0,12.0,0.4,5.0,,,,,11.0,52.0,43.5,Bakersfield,2.0,35.3738712,-119.019463,California,Kern County
2016,71,Chandler,8.3,16.0,4.0,3.0,56.0,16.0,67.0,7.0,2.6,9.0,1.6,18.0,2.2,8.0,0.2,3.0,,,,,10.0,52.0,43.5,Chandler,2.0,33.3062031,-111.841185,Arizona,Maricopa County
2016,71,Reno,4.3,8.0,5.0,5.0,71.0,25.0,50.0,5.0,3.3,13.0,0.8,9.0,3.0,11.0,0.3,4.0,,,,,9.0,52.0,43.5,Reno,2.0,39.5261206,-119.8126581,Nevada,Washoe County
2016,71,San Antonio,11.5,20.0,9.0,9.0,36.0,6.0,95.0,11.0,1.7,5.0,0.5,5.0,1.7,6.0,0.7,9.0,,,,,6.0,52.0,43.5,San Antonio,2.0,29.4246002,-98.4951405,Texas,Bexar County
2016,75,Detroit,2.4,4.0,6.0,6.0,78.0,29.0,15.0,1.0,3.1,12.0,0.6,6.0,4.7,19.0,0.4,5.0,,,,,11.0,51.0,42.5,Detroit,2.0,42.3315509,-83.0466403,Michigan,Wayne County
2016,75,El Paso,3.7,7.0,19.0,20.0,49.0,13.0,36.0,3.0,2.4,9.0,0.4,4.0,2.7,10.0,0.8,10.0,,,,,8.0,51.0,42.5,El Paso,2.0,31.7550511,-106.488234,Texas,El Paso County
2016,75,Newark,1.1,2.0,6.0,6.0,91.0,36.0,36.0,3.0,1.5,4.0,0.0,0.0,0.8,2.0,0.9,11.0,,,,,4.0,51.0,42.5,Newark,2.0,40.735657,-74.1723667,New Jersey,Essex County
2016,78,Chula Vista,6.8,13.0,8.0,8.0,52.0,14.0,42.0,4.0,2.0,7.0,1.2,13.0,3.0,12.0,0.7,9.0,,,,,10.0,49.0,41.0,Chula Vista,2.0,32.6400541,-117.084195,California,San Diego County
2016,78,Fort Worth,7.5,14.0,6.0,5.0,55.0,16.0,81.0,9.0,1.4,4.0,0.1,1.0,2.3,9.0,0.3,4.0,,,,,5.0,49.0,41.0,Fort Worth,2.0,32.753177,-97.3327459,Texas,Tarrant County
2016,78,Houston,6.0,11.0,14.0,15.0,48.0,12.0,37.0,3.0,2.3,8.0,0.7,8.0,2.0,7.0,0.7,8.0,,,,,8.0,49.0,41.0,Houston,2.0,29.7589382,-95.3676974,Texas,Harris County
2016,78,Wichita,11.3,20.0,5.0,4.0,50.0,14.0,47.0,5.0,1.0,2.0,0.8,8.0,2.1,8.0,0.5,5.0,,,,,6.0,49.0,41.0,Wichita,2.0,37.6922361,-97.3375448,Kansas,Sedgwick County
2016,82,Stockton,5.4,10.0,3.0,2.0,71.0,25.0,15.0,1.0,3.6,14.0,1.0,11.0,2.4,9.0,0.4,5.0,,,,,10.0,48.0,40.0,Stockton,2.0,37.9577016,-121.290779,California,San Joaquin County
2016,83,Santa Ana,6.0,11.0,3.0,2.0,70.0,25.0,44.0,4.0,1.3,3.0,0.0,0.0,1.3,4.0,0.5,7.0,,,,,4.0,46.0,38.5,Santa Ana,2.0,33.7494951,-117.873221,California,Orange County
2016,83,Tucson,5.0,9.0,3.0,2.0,56.0,17.0,81.0,9.0,1.2,3.0,1.3,15.0,1.9,7.0,0.8,10.0,,,,,9.0,46.0,38.5,Tucson,2.0,32.2228765,-110.974847,Arizona,Pima County
2016,85,Irving,4.1,8.0,5.0,5.0,57.0,17.0,59.0,6.0,1.2,3.0,0.9,9.0,3.3,13.0,0.9,11.0,,,,,9.0,45.0,37.5,Irving,1.5,32.8295183,-96.9442177,Texas,Dallas County
2016,85,Memphis,10.0,19.0,5.0,4.0,41.0,9.0,53.0,5.0,2.9,11.0,0.5,4.0,1.8,6.0,0.9,12.0,,,,,8.0,45.0,37.5,Memphis,1.5,35.1460249,-90.0517638,Tennessee,West Tennessee
2016,87,Lubbock,9.7,19.0,3.0,2.0,53.0,15.0,45.0,4.0,1.1,2.0,0.0,0.0,2.5,9.0,0.4,5.0,,,,,4.0,44.0,36.5,Lubbock,1.5,33.5855677,-101.8470215,Texas,Lubbock County
2016,88,Baton Rouge,4.3,8.0,3.0,2.0,50.0,13.0,49.0,5.0,5.1,20.0,0.9,9.0,2.9,11.0,2.9,20.0,,,,,15.0,43.0,36.0,Baton Rouge,1.5,30.4494155,-91.1869659,Louisiana,East Baton Rouge Parish
2016,89,Jacksonville,5.7,11.0,14.0,15.0,32.0,3.0,32.0,3.0,1.9,6.0,0.4,3.0,3.4,13.0,1.4,18.0,,,,,10.0,42.0,35.0,Jacksonville,1.5,30.3321838,-81.655651,Florida,Duval County
2016,89,Oklahoma City,6.7,13.0,7.0,7.0,42.0,9.0,54.0,6.0,2.0,7.0,0.5,5.0,1.8,6.0,0.8,10.0,,,,,7.0,42.0,35.0,Oklahoma City,1.5,35.4729886,-97.5170536,Oklahoma,Oklahoma County
2016,91,Hialeah,5.1,10.0,1.0,1.0,62.0,20.0,34.0,3.0,3.1,12.0,0.0,0.0,0.5,1.0,1.1,14.0,,,,,7.0,41.0,34.0,Hialeah,1.5,25.8575963,-80.2781057,Florida,Miami-Dade County
2016,91,Mesa,2.6,5.0,3.0,2.0,64.0,21.0,70.0,8.0,2.6,10.0,0.4,4.0,1.4,4.0,0.2,2.0,,,,,5.0,41.0,34.0,Mesa,1.5,33.4151005,-111.831455,Arizona,Maricopa County
2016,93,Louisville,7.7,15.0,7.0,7.0,34.0,4.0,55.0,6.0,2.3,8.0,0.9,10.0,2.5,9.0,0.4,5.0,,,,,8.0,40.0,33.5,Louisville,1.5,38.2542376,-85.759407,Kentucky,Jefferson County
2016,93,Winston-Salem,9.8,19.0,4.0,4.0,35.0,5.0,44.0,4.0,1.3,3.0,0.4,4.0,1.9,7.0,1.4,18.0,,,,,8.0,40.0,33.5,Winston-Salem,1.5,36.0998131,-80.2440518,North Carolina,Forsyth County
2016,95,Charlotte,15.9,20.0,6.0,6.0,27.0,1.0,44.0,4.0,1.1,2.0,0.6,6.0,1.9,7.0,0.5,6.0,,,,,5.0,36.0,30.0,Charlotte,1.0,35.2272086,-80.8430827,North Carolina,Mecklenburg County
2016,95,Indianapolis,9.9,19.0,5.0,5.0,32.0,4.0,26.0,2.0,2.3,8.0,0.5,5.0,1.5,5.0,0.5,7.0,,,,,6.0,36.0,30.0,Indianapolis,1.0,39.7683331,-86.1583502,Indiana,Marion County
2016,97,Fresno,5.0,9.0,3.0,2.0,54.0,15.0,33.0,3.0,0.8,1.0,1.2,13.0,1.3,4.0,0.3,4.0,,,,,6.0,35.0,29.0,Fresno,1.0,36.7295295,-119.70886126075588,California,Fresno County
2016,98,Fort Wayne,3.9,7.0,3.0,3.0,42.0,9.0,70.0,8.0,1.7,5.0,0.8,8.0,2.2,8.0,0.4,5.0,,,,,7.0,34.0,28.5,Fort Wayne,1.0,41.0799898,-85.1386015,Indiana,Allen County
2015,1,Minneapolis,6.8,13.0,14.9,16.0,95.0,38.0,224.0,20.0,1.7,5.0,1.7,20.0,2.8,11.0,2.5,20.0,,,,,56.0,14.0,84.0,,5.0,44.9772995,-93.2654692,Minnesota,Hennepin County
2015,1,St. Paul,3.7,7.0,15.3,16.0,96.0,40.0,210.0,20.0,4.1,17.0,1.4,18.0,3.9,16.0,1.8,20.0,,,,,71.0,18.0,84.0,,5.0,37.517132000000004,-95.17604240058537,Kansas,Neosho County
2015,3,"Washington, D.C.",0.8,1.0,21.9,20.0,97.0,40.0,343.0,20.0,4.0,16.0,1.7,20.0,1.8,6.0,2.3,20.0,,,,,62.0,16.0,81.0,,5.0,38.8950368,-77.0365427,Washington,District of Columbia
2015,4,San Francisco,1.9,3.0,19.0,20.0,99.0,40.0,229.0,20.0,1.9,6.0,3.5,20.0,1.6,4.0,0.6,8.0,,,,,38.0,10.0,77.5,,4.5,37.7792588,-122.4193286,California,San Francisco
2015,5,New York,1.1,2.0,20.8,20.0,97.0,40.0,172.0,20.0,3.5,14.0,1.6,20.0,2.0,6.0,0.1,1.0,,,,,41.0,10.0,76.5,,4.5,40.7127281,-74.0060152,New York,City of New York
2015,5,Portland,4.6,9.0,17.7,19.0,85.0,34.0,145.0,17.0,3.8,15.0,5.4,20.0,2.1,7.0,0.6,8.0,,,,,50.0,13.0,76.5,,4.5,45.5202471,-122.674194,Oregon,Multnomah County
2015,7,Cincinnati,4.5,9.0,15.4,16.0,71.0,26.0,203.0,20.0,5.2,20.0,1.3,17.0,5.1,20.0,2.4,20.0,,,,,77.0,19.0,75.0,,4.5,39.1014537,-84.5124602,Ohio,Hamilton County
2015,8,Boston,1.7,3.0,16.9,18.0,98.0,40.0,118.0,13.0,3.7,15.0,0.8,10.0,3.1,12.0,1.0,13.0,,,,,50.0,13.0,72.5,,4.0,42.3554334,-71.060511,Massachusetts,Suffolk County
2015,9,San Diego,6.8,13.0,23.5,20.0,77.0,30.0,108.0,12.0,2.8,11.0,1.1,14.0,1.9,6.0,1.0,13.0,,,,,44.0,11.0,71.5,,4.0,32.7174202,-117.162772,California,San Diego County
2015,9,Seattle,2.4,4.0,12.4,13.0,93.0,38.0,265.0,20.0,1.9,6.0,2.1,20.0,2.3,8.0,0.8,11.0,,,,,45.0,11.0,71.5,,4.0,47.6038321,-122.330062,Washington,King County
2015,11,Oakland,2.5,4.0,18.3,20.0,85.0,34.0,144.0,17.0,2.7,10.0,0.7,9.0,1.8,6.0,1.2,16.0,,,,,41.0,10.0,71.0,,4.0,37.8044557,-122.271356,California,Alameda County
2015,12,Chicago,2.2,4.0,9.1,9.0,92.0,38.0,167.0,20.0,2.9,11.0,0.8,10.0,2.4,9.0,1.8,20.0,,,,,50.0,13.0,70.0,,4.0,41.8755616,-87.6244212,Illinois,Cook County
2015,13,Albuquerque,4.3,8.0,23.7,20.0,82.0,32.0,68.0,7.0,2.2,8.0,2.2,20.0,2.6,10.0,1.1,15.0,,,,,53.0,13.0,66.5,,4.0,35.0841034,-106.650985,New Mexico,Bernalillo County
2015,13,Aurora,7.9,15.0,10.5,10.0,86.0,34.0,127.0,14.0,1.9,6.0,0.9,11.0,2.3,8.0,0.3,3.0,,,,,28.0,7.0,66.5,,4.0,41.7571701,-88.3147539,Illinois,Kane County
2015,13,Sacramento,5.8,11.0,8.2,7.0,78.0,30.0,147.0,17.0,2.7,10.0,2.1,20.0,3.9,16.0,1.0,14.0,,,,,60.0,15.0,66.5,,4.0,38.5810606,-121.493895,California,Sacramento County
2015,16,Denver,6.1,12.0,7.9,7.0,86.0,34.0,117.0,13.0,1.6,5.0,1.7,20.0,3.8,15.0,0.9,13.0,,,,,53.0,13.0,66.0,,4.0,39.7392364,-104.984862,Colorado,Denver
2015,17,Plano,13.3,20.0,9.2,9.0,74.0,28.0,125.0,14.0,1.8,6.0,0.4,4.0,2.6,9.0,0.4,4.0,,,,,23.0,6.0,64.0,,3.5,33.0136764,-96.6925096,Texas,Collin County
2015,18,Long Beach,3.0,5.0,10.1,10.0,80.0,32.0,162.0,19.0,1.6,5.0,1.3,16.0,1.2,2.0,1.1,15.0,,,,,38.0,10.0,63.5,,3.5,33.7690164,-118.191604,California,Long Beach
2015,19,Henderson,7.8,15.0,10.7,10.0,50.0,16.0,191.0,20.0,7.5,20.0,4.1,20.0,2.5,9.0,0.6,8.0,,,,,57.0,14.0,62.5,,3.5,32.182598,-95.7893178,Texas,Henderson County
2015,19,Omaha,7.0,14.0,13.4,14.0,78.0,30.0,74.0,7.0,1.9,6.0,0.5,5.0,4.3,18.0,0.7,9.0,,,,,38.0,10.0,62.5,,3.5,41.2587459,-95.9383758,Nebraska,Douglas County
2015,19,Philadelphia,3.6,7.0,13.0,13.0,93.0,38.0,61.0,6.0,4.1,17.0,0.3,3.0,1.6,5.0,2.1,20.0,,,,,45.0,11.0,62.5,,3.5,39.9527237,-75.1635262,Pennsylvania,Philadelphia County
2015,22,Honolulu,2.3,4.0,33.0,20.0,84.0,34.0,46.0,4.0,3.9,16.0,0.6,7.0,1.3,3.0,1.9,20.0,,,,,46.0,12.0,61.5,,3.5,21.304547,-157.855676,Hawaii,Honolulu County
2015,22,Milwaukee,4.6,9.0,8.8,8.0,88.0,36.0,86.0,9.0,4.6,19.0,0.5,6.0,2.6,9.0,0.9,12.0,,,,,46.0,12.0,61.5,,3.5,43.0349931,-87.922497,Wisconsin,Milwaukee County
2015,24,Anchorage,4.4,8.0,84.6,20.0,71.0,26.0,74.0,8.0,2.7,10.0,2.0,20.0,2.8,10.0,0.3,3.0,,,,,43.0,11.0,61.0,,3.5,61.1758781,-149.1107333,Alaska,Anchorage
2015,24,Lincoln,6.5,13.0,5.8,5.0,86.0,34.0,89.0,10.0,2.0,7.0,0.7,9.0,4.7,20.0,0.5,6.0,,,,,42.0,11.0,61.0,,3.5,40.8088861,-96.7077751,Nebraska,Lancaster County
2015,24,Pittsburgh,1.7,3.0,9.8,9.0,84.0,34.0,82.0,9.0,3.5,14.0,2.0,20.0,4.2,18.0,1.6,20.0,,,,,72.0,18.0,61.0,,3.5,40.4416941,-79.9900861,Pennsylvania,Allegheny County
2015,24,Raleigh,4.4,8.0,14.2,15.0,54.0,18.0,157.0,18.0,5.5,20.0,0.7,8.0,2.2,8.0,1.7,20.0,,,,,56.0,14.0,61.0,,3.5,35.7803977,-78.6390989,North Carolina,Wake County
2015,24,Virginia Beach,4.1,8.0,15.6,16.0,58.0,20.0,157.0,18.0,3.4,14.0,0.7,8.0,4.1,17.0,0.3,3.0,,,,,42.0,11.0,61.0,,3.5,36.8529841,-75.9774183,Virginia,Virginia Beach
2015,29,Kansas City,11.6,20.0,9.1,9.0,65.0,24.0,116.0,13.0,1.6,5.0,0.6,8.0,2.2,7.0,0.4,5.0,,,,,25.0,6.0,60.0,,3.5,39.100105,-94.5781416,Missouri,Jackson County
2015,29,San Jose,3.9,7.0,14.3,15.0,71.0,26.0,128.0,14.0,1.5,4.0,0.9,11.0,2.6,9.0,1.1,15.0,,,,,39.0,10.0,60.0,,3.5,37.3361663,-121.890591,California,Santa Clara County
2015,31,Austin,10.1,20.0,14.5,15.0,48.0,16.0,83.0,9.0,1.7,6.0,1.4,18.0,1.2,3.0,0.6,7.0,,,,,34.0,9.0,57.5,,3.0,30.2711286,-97.7436995,Texas,Travis County
2015,31,Jersey City,0.6,1.0,17.9,19.0,91.0,36.0,24.0,1.0,2.6,10.0,2.3,20.0,1.4,3.0,1.0,14.0,,,,,47.0,12.0,57.5,,3.0,40.7215682,-74.047455,New Jersey,Hudson County
2015,31,New Orleans,1.8,3.0,25.3,20.0,76.0,30.0,84.0,9.0,1.7,5.0,0.5,6.0,2.6,9.0,0.5,7.0,,,,,27.0,7.0,57.5,,3.0,29.9759983,-90.0782127,Louisiana,Orleans Parish
2015,34,Tampa,4.6,9.0,6.9,6.0,60.0,22.0,127.0,14.0,4.9,20.0,2.8,20.0,2.3,8.0,1.8,20.0,,,,,68.0,17.0,56.5,,3.0,27.9477595,-82.458444,Florida,Hillsborough County
2015,35,Las Vegas,7.8,15.0,3.5,2.0,58.0,20.0,163.0,19.0,0.9,1.0,3.6,20.0,3.0,12.0,0.8,10.0,,,,,43.0,11.0,56.0,,3.0,36.1672559,-115.148516,Nevada,Clark County
2015,35,St. Louis,1.4,2.0,9.4,9.0,86.0,34.0,101.0,11.0,2.0,7.0,1.6,20.0,2.4,8.0,0.6,8.0,,,,,43.0,11.0,56.0,,3.0,38.6280278,-90.1910154,Missouri,Saint Louis
2015,37,Phoenix,14.4,20.0,15.0,16.0,45.0,14.0,98.0,11.0,0.9,2.0,0.4,4.0,1.7,5.0,0.5,7.0,,,,,18.0,5.0,55.0,,3.0,33.4484367,-112.074141,Arizona,Maricopa County
2015,38,Cleveland,3.6,7.0,6.4,5.0,79.0,30.0,91.0,10.0,5.9,20.0,0.5,6.0,2.9,11.0,1.1,16.0,,,,,53.0,13.0,54.0,,3.0,41.4996574,-81.6936772,Ohio,Cuyahoga County
2015,38,Colorado Springs,6.6,13.0,9.3,9.0,70.0,26.0,51.0,5.0,2.9,11.0,1.8,20.0,3.1,12.0,0.3,3.0,,,,,46.0,12.0,54.0,,3.0,38.8339578,-104.825348,Colorado,El Paso County
2015,40,Baltimore,0.8,1.0,9.6,9.0,85.0,34.0,62.0,6.0,1.6,5.0,0.3,3.0,3.2,13.0,1.3,19.0,,,,,40.0,10.0,50.0,,2.5,39.2908816,-76.610759,Maryland,Baltimore
2015,40,Buffalo,1.1,2.0,7.5,7.0,85.0,34.0,56.0,5.0,5.8,20.0,0.8,10.0,2.4,8.0,0.7,9.0,,,,,47.0,12.0,50.0,,2.5,37.7097669,-95.6974822,Kansas,Wilson County
2015,40,Miami,1.9,3.0,6.3,5.0,78.0,30.0,91.0,10.0,3.4,14.0,0.7,9.0,1.4,4.0,1.5,20.0,,,,,47.0,12.0,50.0,,2.5,25.7741728,-80.19362,Florida,Miami-Dade County
2015,40,Riverside,12.7,20.0,7.3,6.0,46.0,14.0,88.0,9.0,2.5,9.0,1.3,16.0,1.4,4.0,1.1,16.0,,,,,45.0,11.0,50.0,,2.5,33.7219991,-116.0372472,California,Riverside County
2015,40,Dallas,7.2,14.0,12.6,13.0,58.0,20.0,62.0,6.0,2.6,10.0,0.4,4.0,1.7,5.0,0.7,9.0,,,,,28.0,7.0,50.0,,2.5,32.7762719,-96.7968559,Texas,Dallas County
2015,45,Corpus Christi,3.3,6.0,8.0,7.0,72.0,28.0,59.0,6.0,2.8,11.0,0.0,0.0,4.5,19.0,0.9,12.0,,,,,42.0,11.0,48.5,,2.5,27.7635302,-97.4033191,Texas,Nueces County
